Name,Chromosome,Start,End,prom_length,GC
YOL114C,15,103942,104148,206,0.36893203883495146
PAP2,15,101188,101408,220,0.2681818181818182
MSN1,15,99590,99677,87,0.3448275862068966
RRI2,15,96813,97513,700,0.36428571428571427
MCH4,15,96397,97097,700,0.37857142857142856
RPL18A,15,94422,94709,287,0.34494773519163763
RPS19A,15,92870,93307,437,0.36155606407322655
SMF1,15,91457,91947,490,0.3979591836734694
HRP1,15,86784,87463,679,0.3593519882179676
TRM11,15,86785,87464,679,0.3593519882179676
TRM13,15,83078,83778,700,0.41285714285714287
MDH2,15,82996,83696,700,0.4185714285714286
RPL25,15,79626,80326,700,0.41285714285714287
YGK3,15,79480,80180,700,0.4114285714285714
VPS68,15,77350,77539,189,0.3492063492063492
ALR1,15,73447,74147,700,0.36857142857142855
GAS4,15,71717,72417,700,0.37285714285714283
HRT1,15,70067,70293,226,0.3584070796460177
MED7,15,70068,70294,226,0.36283185840707965
PFK27,15,68982,69239,257,0.3735408560311284
BSC6,15,65413,65564,151,0.31125827814569534
RTC1,15,65414,65565,151,0.31125827814569534
CDC33,15,61102,61326,224,0.3080357142857143
ARG8,15,58005,58705,700,0.41
PPM2,15,56349,56413,64,0.359375
RRP40,15,55143,55544,401,0.42144638403990026
RIB4,15,55144,55545,401,0.42144638403990026
NOP8,15,52846,53049,203,0.2955665024630542
CTR9,15,52847,53050,203,0.2955665024630542
PSF3,15,48664,48850,186,0.3870967741935484
PEX11,15,48665,48851,186,0.3870967741935484
SPT20,15,47631,47784,153,0.37254901960784315
DCP1,15,44790,44914,124,0.33064516129032256
GRE2,15,42976,43676,700,0.33285714285714285
FRE7,15,40037,40737,700,0.3557142857142857
YOL153C,15,38614,39314,700,0.36
ZPS1,15,33910,34610,700,0.37
HPF1,15,31660,32360,700,0.4342857142857143
ENB1,15,21393,22093,700,0.36428571428571427
YOL159C,15,17814,18514,700,0.3028571428571429
BDS1,15,5228,5928,700,0.3842857142857143
RRP6,15,326232,326800,568,0.2623239436619718
ALG6,15,329108,329376,268,0.376865671641791
YSP3,15,331159,331395,236,0.3898305084745763
UTP23,15,333072,333547,475,0.3368421052631579
DNL4,15,337377,337608,231,0.2597402597402597
TSR3,15,338661,338840,179,0.2681564245810056
SGT2,15,339992,340692,700,0.3357142857142857
SLG1,15,342624,343324,700,0.38
TIR4,15,342962,343662,700,0.38142857142857145
TIR2,15,347217,347917,700,0.42428571428571427
AUS1,15,348989,349689,700,0.38857142857142857
YOR012W,15,356353,356506,153,0.28104575163398693
IRC11,15,356353,356506,153,0.28104575163398693
RTS1,15,357289,357419,130,0.4076923076923077
YOR015W,15,357419,357422,3,0.0
ERP4,15,361160,361369,209,0.3492822966507177
PET127,15,361159,361368,209,0.35406698564593303
ROD1,15,364017,364323,306,0.3366013071895425
YOR019W,15,367141,367841,700,0.3342857142857143
HSP10,15,370882,371582,700,0.3414285714285714
YOR021C,15,373479,373702,223,0.3452914798206278
YOR022C,15,375878,375959,81,0.30864197530864196
AHC1,15,377789,378200,411,0.4282238442822384
HST3,15,377788,378199,411,0.4282238442822384
BUB3,15,379711,379755,44,0.3409090909090909
STI1,15,380993,381017,24,0.4583333333333333
CIN5,15,384680,385380,700,0.42857142857142855
DFG16,15,386032,386732,700,0.33714285714285713
CRS5,15,388378,389078,700,0.3657142857142857
HMS1,15,391259,391959,700,0.43714285714285717
EXO1,15,394651,394729,78,0.34615384615384615
AKR2,15,397299,397370,71,0.36619718309859156
SHE4,15,400124,400333,209,0.36363636363636365
PEP12,15,400123,400332,209,0.36363636363636365
CYC2,15,401282,401516,234,0.3888888888888889
HIR2,15,405439,405606,167,0.32335329341317365
CKB2,15,405438,405605,167,0.32335329341317365
GLO4,15,406796,407033,237,0.35864978902953587
YOR041C,15,410009,410470,461,0.3405639913232104
CUE5,15,407923,408367,444,0.36936936936936937
WHI2,15,410008,410469,461,0.3405639913232104
IRC23,15,412485,412755,270,0.3333333333333333
TOM6,15,413695,413812,117,0.4017094017094017
DBP5,15,415937,416170,233,0.296137339055794
STD1,15,417819,418519,700,0.3628571428571429
RAT1,15,421691,422391,700,0.3357142857142857
RSB1,15,423917,424001,84,0.2857142857142857
YOR050C,15,425997,426136,139,0.35251798561151076
ETT1,15,426136,426519,383,0.3263707571801567
YOR052C,15,427337,427757,420,0.46190476190476193
VHS3,15,429998,430188,190,0.3526315789473684
NOB1,15,431695,432119,424,0.3561320754716981
SGT1,15,431694,432118,424,0.3561320754716981
ASE1,15,436481,437181,700,0.2714285714285714
YOR059C,15,441187,441190,3,0.6666666666666666
YOR060C,15,441190,441410,220,0.42272727272727273
CKA2,15,441189,441409,220,0.42272727272727273
YOR062C,15,443892,444592,700,0.38857142857142857
RPL3,15,443963,444663,700,0.3742857142857143
YNG1,15,446784,447193,409,0.38875305623471884
CYT1,15,446783,447192,409,0.39119804400978
MSA1,15,448895,449428,533,0.37335834896810505
ALG8,15,453503,453691,188,0.2872340425531915
VPS5,15,453502,453690,188,0.28191489361702127
GYP1,15,457965,458665,700,0.41
NRT1,15,461341,462041,700,0.43714285714285717
SGO1,15,464011,464711,700,0.34
CDC21,15,467636,468192,556,0.37949640287769787
UFE1,15,467635,468191,556,0.37949640287769787
SKI7,15,471633,471861,228,0.37280701754385964
RTS2,15,471632,471860,228,0.3684210526315789
BUD21,15,472002,472702,700,0.43
ATX2,15,474451,474573,122,0.26229508196721313
DIA2,15,474450,474572,122,0.27049180327868855
TGL5,15,479235,479458,223,0.27802690582959644
WHI5,15,479234,479457,223,0.27802690582959644
LPX1,15,479457,479671,214,0.42990654205607476
OST3,15,481799,481972,173,0.4277456647398844
TCB1,15,486972,487635,663,0.363499245852187
YVC1,15,486971,487634,663,0.363499245852187
VPS21,15,490890,491040,150,0.34
PTC5,15,492956,493371,415,0.363855421686747
TMA46,15,492955,493370,415,0.363855421686747
ECM3,15,494533,495045,512,0.4375
YOR093C,15,502493,502697,204,0.36764705882352944
ARF3,15,502492,502696,204,0.3627450980392157
RKI1,15,504398,505098,700,0.38
RPS7A,15,505065,505765,700,0.38285714285714284
YOR097C,15,507558,507812,254,0.3700787401574803
NUP1,15,511249,511764,515,0.37475728155339805
KTR1,15,511248,511763,515,0.3766990291262136
CRC1,15,514317,515017,700,0.40285714285714286
RAS1,15,514469,515169,700,0.39285714285714285
OST2,15,516875,517575,700,0.36142857142857143
PIN2,15,516925,517625,700,0.3557142857142857
YOR105W,15,516925,517625,700,0.3557142857142857
VAM3,15,518939,519039,100,0.33
RGS2,15,520361,521061,700,0.44142857142857145
LEU9,15,522595,522950,355,0.3436619718309859
INP53,15,524953,525176,223,0.3901345291479821
TFC7,15,528789,528857,68,0.3235294117647059
YOR111W,15,530315,530388,73,0.4246575342465753
CEX1,15,530731,531431,700,0.35
AZF1,15,533855,533968,113,0.45132743362831856
YOR114W,15,537048,537341,293,0.24573378839590443
TRS33,15,539516,539661,145,0.3586206896551724
RPO31,15,544359,544953,594,0.3484848484848485
RPT5,15,544358,544952,594,0.3501683501683502
RTC5,15,546473,546652,179,0.39664804469273746
RIO1,15,550289,550487,198,0.37373737373737376
GCY1,15,550288,550486,198,0.3686868686868687
PFY1,15,552915,553116,201,0.35323383084577115
LEO1,15,554643,554745,102,0.3431372549019608
UBP2,15,558749,558892,143,0.32167832167832167
CAT5,15,559780,559857,77,0.33766233766233766
IAH1,15,560708,561408,700,0.3657142857142857
RGA1,15,559856,560417,561,0.39037433155080214
ADE2,15,566226,566655,429,0.3006993006993007
AFI1,15,569636,569861,225,0.3377777777777778
ORT1,15,570830,571530,700,0.3871428571428571
YOR131C,15,572928,573095,167,0.3413173652694611
VPS17,15,572927,573094,167,0.3473053892215569
EFT1,15,574879,575051,172,0.32558139534883723
BAG7,15,577808,578408,600,0.41333333333333333
IDH2,15,579944,580145,201,0.2736318407960199
SIA1,15,584077,584243,166,0.3614457831325301
RUP1,15,586394,586645,251,0.46215139442231074
SFL1,15,586393,586644,251,0.46215139442231074
ARP8,15,592610,592864,254,0.40551181102362205
LSC1,15,592609,592863,254,0.40551181102362205
THI80,15,602418,602559,141,0.3120567375886525
ELG1,15,605093,605258,165,0.37575757575757573
PNO1,15,606192,606441,249,0.30522088353413657
YOR146W,15,605257,605792,535,0.3813084112149533
MDM32,15,606440,606569,129,0.34108527131782945
SPP2,15,609229,609499,270,0.36666666666666664
SMP3,15,611432,611972,540,0.34444444444444444
MRPL23,15,611431,611971,540,0.34444444444444444
RPB2,15,616932,617352,420,0.35
YOR152C,15,618477,619177,700,0.37285714285714283
PDR5,15,618948,619648,700,0.4442857142857143
SLP1,15,624488,624681,193,0.3316062176165803
ISN1,15,627994,628111,117,0.3504273504273504
NFI1,15,630707,630914,207,0.25120772946859904
PUP1,15,631816,632139,323,0.37770897832817335
PET123,15,631815,632138,323,0.37770897832817335
SME1,15,633624,633771,147,0.2789115646258503
MTR10,15,633623,633770,147,0.2789115646258503
PNS1,15,638697,638824,127,0.3464566929133858
YRR1,15,642179,642704,525,0.3942857142857143
DDP1,15,642178,642703,525,0.3923809523809524
GET4,15,644369,644533,164,0.31097560975609756
SEY1,15,644368,644532,164,0.31097560975609756
SWT1,15,648557,648674,117,0.37606837606837606
RPS28A,15,649019,649275,256,0.3203125
GLN4,15,649018,649274,256,0.3203125
LCB4,15,653952,654170,218,0.41284403669724773
YRM1,15,653951,654169,218,0.41284403669724773
DCS2,15,656741,657215,474,0.4008438818565401
MED4,15,658465,658644,179,0.39106145251396646
ALE1,15,661752,662334,582,0.38316151202749144
HEM15,15,661751,662333,582,0.38316151202749144
GAC1,15,670589,671289,700,0.43
SYC1,15,672440,673140,700,0.33714285714285713
DCI1,15,675662,675874,212,0.28773584905660377
LAS17,15,675661,675873,212,0.28773584905660377
RPS30B,15,678821,679247,426,0.4084507042253521
SER1,15,678820,679246,426,0.4061032863849765
GSP2,15,682164,682864,700,0.42142857142857143
YOR186W,15,681377,681490,113,0.2831858407079646
TUF1,15,683657,683960,303,0.38283828382838286
MSB1,15,685464,685670,206,0.3592233009708738
IES4,15,689309,689602,293,0.32081911262798635
SPR1,15,690196,690331,135,0.35555555555555557
ULS1,15,692292,692384,92,0.32608695652173914
THI72,15,701127,701827,700,0.4357142857142857
PEX27,15,709689,710389,700,0.3171428571428571
TOA1,15,712612,712796,184,0.3423913043478261
SLK19,15,712611,712795,184,0.3423913043478261
LIP5,15,716861,717070,209,0.36363636363636365
MCA1,15,716860,717069,209,0.3588516746411483
BFR1,15,720244,720396,152,0.375
MRM1,15,721749,721936,187,0.31016042780748665
HIS3,15,721748,721935,187,0.3048128342245989
DED1,15,722693,722891,198,0.3686868686868687
GEP3,15,727242,727483,241,0.2946058091286307
NOC2,15,727241,727482,241,0.2946058091286307
RET1,15,733496,733713,217,0.31336405529953915
PTP2,15,733495,733712,217,0.31797235023041476
NPT1,15,737874,738270,396,0.3333333333333333
RPB10,15,737873,738269,396,0.33585858585858586
MGM1,15,741776,742476,700,0.37142857142857144
STE4,15,741986,742686,700,0.37857142857142856
SAS5,15,745389,746089,700,0.38571428571428573
AIM41,15,747312,747422,110,0.37272727272727274
RUD3,15,749039,749214,175,0.35428571428571426
RFC1,15,749038,749213,175,0.3485714285714286
STE13,15,755074,755304,230,0.3521739130434783
RCN2,15,755073,755303,230,0.3565217391304348
MCT1,15,757610,758302,692,0.37716763005780346
ODC2,15,757609,758301,692,0.37716763005780346
YOR223W,15,759312,759739,427,0.34192037470725994
RPB8,15,761301,761457,156,0.30128205128205127
ISU2,15,762105,762595,490,0.42244897959183675
HER1,15,762104,762594,490,0.42244897959183675
YOR228C,15,767997,768321,324,0.37962962962962965
WTM2,15,767996,768320,324,0.37962962962962965
WTM1,15,770048,770748,700,0.38285714285714284
MKK1,15,772300,772451,151,0.4105960264900662
MGE1,15,774344,774465,121,0.4049586776859504
KIN4,15,775393,775667,274,0.32116788321167883
RPL33B,15,779423,780123,700,0.41
DFR1,15,780191,780891,700,0.37285714285714283
HES1,15,781606,781800,194,0.4381443298969072
YOR238W,15,783280,783669,389,0.2519280205655527
ABP140,15,784659,784813,154,0.37662337662337664
MET7,15,786950,787072,122,0.27049180327868855
SSP2,15,789901,789983,82,0.2926829268292683
PUS7,15,792258,792483,225,0.3377777777777778
ESA1,15,792257,792482,225,0.3377777777777778
DGA1,15,795546,795718,172,0.38953488372093026
YOR246C,15,796856,797443,587,0.3969335604770017
SRL1,15,796855,797442,587,0.3969335604770017
YOR248W,15,796855,797442,587,0.3969335604770017
APC5,15,800749,800930,181,0.3149171270718232
CLP1,15,802345,802455,110,0.35454545454545455
TUM1,15,803489,803635,146,0.3424657534246575
TMA16,15,803488,803634,146,0.3493150684931507
NAT5,15,804279,804348,69,0.2608695652173913
SEC63,15,807047,807747,700,0.39
TRE2,15,810838,810974,136,0.3235294117647059
CDC31,15,810837,810973,136,0.3235294117647059
HNT3,15,811547,811657,110,0.4
RPT4,15,813733,813940,207,0.3961352657004831
GCD1,15,813732,813939,207,0.40096618357487923
RPN8,15,817029,817230,201,0.3582089552238806
YOR262W,15,817028,817229,201,0.35323383084577115
DSE3,15,818435,818812,377,0.4005305039787798
RBL2,15,820340,820419,79,0.379746835443038
PNT1,15,820808,820946,138,0.3333333333333333
HRK1,15,825042,825742,700,0.38571428571428573
PAC1,15,825608,826308,700,0.4328571428571429
VPH1,15,830745,830961,216,0.3425925925925926
FSF1,15,832097,832766,669,0.4155455904334828
YTM1,15,832096,832765,669,0.4155455904334828
TPO4,15,836515,837215,700,0.44285714285714284
MOD5,15,836963,837663,700,0.39
RIM20,15,841077,841291,214,0.3598130841121495
CAF20,15,841076,841290,214,0.3598130841121495
HEM4,15,842095,842795,700,0.36142857142857143
RFM1,15,844741,844927,186,0.3333333333333333
FSH3,15,845812,846173,361,0.3684210526315789
PLP2,15,847157,847349,192,0.3229166666666667
YOR283W,15,847156,847348,192,0.328125
HUA2,15,848287,848428,141,0.2978723404255319
RDL1,15,849489,849626,137,0.35766423357664234
RDL2,15,850121,850262,141,0.3617021276595745
RRP36,15,851861,852043,182,0.34065934065934067
MPD1,15,853118,853341,223,0.3542600896860987
YOR289W,15,853117,853340,223,0.34977578475336324
SNF2,15,860392,860884,492,0.34552845528455284
YPK9,15,860391,860883,492,0.3475609756097561
YOR292C,15,866626,867071,445,0.44269662921348313
RPS10A,15,866625,867070,445,0.44269662921348313
RRS1,15,867992,868297,305,0.3540983606557377
UAF30,15,869099,869130,31,0.25806451612903225
YOR296W,15,870119,870123,4,0.25
TIM18,15,875347,876047,700,0.35428571428571426
BUD7,15,878326,878347,21,0.14285714285714285
YOR300W,15,877738,878326,588,0.4387755102040816
RAX1,15,880902,880946,44,0.38636363636363635
YOR302W,15,882581,882666,85,0.25882352941176473
CPA1,15,882581,882666,85,0.25882352941176473
ISW2,15,884207,884338,131,0.366412213740458
RRG7,15,888755,888958,203,0.3448275862068966
MCH5,15,891596,892296,700,0.38857142857142857
SLY41,15,894264,894440,176,0.2840909090909091
SNU66,15,896411,896568,157,0.31210191082802546
YOR309C,15,898393,898849,456,0.33771929824561403
NOP58,15,898393,898849,456,0.33771929824561403
DGK1,15,899975,900164,189,0.37566137566137564
RPL20B,15,901221,901647,426,0.4413145539906103
SPS4,15,903370,904070,700,0.3628571428571429
SFG1,15,903982,904682,700,0.36428571428571427
COT1,15,907706,908170,464,0.43103448275862066
FAA1,15,908613,909313,700,0.4228571428571429
YOR318C,15,912539,912798,259,0.3667953667953668
HSH49,15,912538,912797,259,0.36293436293436293
GNT1,15,915211,915911,700,0.37
PMT3,15,915285,915985,700,0.36714285714285716
LDB19,15,921300,921447,147,0.3673469387755102
PRO2,15,922924,923097,173,0.37572254335260113
FRT1,15,925184,925526,342,0.391812865497076
YOR325W,15,923227,923927,700,0.3485714285714286
MYO2,15,925183,925525,342,0.39473684210526316
SNC2,15,931169,931869,700,0.40714285714285714
PDR10,15,932913,933613,700,0.39285714285714285
SCD5,15,939450,939594,144,0.2638888888888889
MIP1,15,943434,943625,191,0.4397905759162304
VMA4,15,943433,943624,191,0.44502617801047123
YOR333C,15,945041,945741,700,0.3628571428571429
MRS2,15,944497,944564,67,0.44776119402985076
ALA1,15,949216,949748,532,0.3458646616541353
KRE5,15,949215,949747,532,0.34774436090225563
TEA1,15,954025,954284,259,0.3667953667953668
YOR338W,15,956130,956830,700,0.40714285714285714
UBC11,15,959547,960211,664,0.37801204819277107
RPA43,15,960211,960870,659,0.3201820940819423
RPA190,15,960210,960869,659,0.3186646433990895
YOR342C,15,967734,968434,700,0.43
YOR343C,15,968649,969349,700,0.3742857142857143
TYE7,15,978201,978901,700,0.3942857142857143
REV1,15,980956,981656,700,0.31285714285714283
PYK2,15,986553,986682,129,0.32558139534883723
PUT4,15,988874,989574,700,0.48
CIN1,15,988993,989693,700,0.48
MNE1,15,994878,995578,700,0.35
YOR352W,15,996437,997137,700,0.39571428571428574
SOG2,15,1000874,1001028,154,0.2597402597402597
MSC6,15,1003250,1003950,700,0.3514285714285714
GDS1,15,1003931,1004631,700,0.3242857142857143
YOR356W,15,1006892,1007193,301,0.33222591362126247
SNX3,15,1009721,1010116,395,0.4177215189873418
HAP5,15,1009720,1010115,395,0.4177215189873418
VTS1,15,1010368,1011068,700,0.43857142857142856
PDE2,15,1015053,1015225,172,0.3081395348837209
PRT1,15,1017577,1017744,167,0.30538922155688625
PRE10,15,1018785,1019485,700,0.39
PIP2,15,1023468,1023479,11,0.2727272727272727
YOR366W,15,1023467,1023478,11,0.2727272727272727
SCP1,15,1025641,1025981,340,0.34705882352941175
RAD17,15,1026701,1026811,110,0.36363636363636365
RPS12,15,1028693,1029021,328,0.34146341463414637
MRS6,15,1031327,1031405,78,0.23076923076923078
GPB1,15,1034301,1034474,173,0.3699421965317919
NDD1,15,1036519,1036773,254,0.4015748031496063
NUD1,15,1036518,1036772,254,0.40551181102362205
ALD4,15,1039404,1039791,387,0.4289405684754522
GDH1,15,1043110,1043810,700,0.42428571428571427
ATF1,15,1045797,1046174,377,0.4005305039787798
YOR378W,15,1048704,1049404,700,0.43142857142857144
RDR1,15,1050381,1051081,700,0.4514285714285714
FRE3,15,1054311,1055011,700,0.3585714285714286
FIT2,15,1059218,1059513,295,0.3898305084745763
FIT3,15,1061102,1061445,343,0.36443148688046645
FRE5,15,1061101,1061444,343,0.36151603498542273
YOR385W,15,1064604,1065034,430,0.37209302325581395
PHR1,15,1066197,1066820,623,0.3290529695024077
YOR389W,15,1073473,1074173,700,0.33714285714285713
HAT1,16,554346,554575,229,0.32751091703056767
SNF8,16,554347,554576,229,0.32751091703056767
ULA1,16,551682,552003,321,0.40809968847352024
LSP1,16,551683,552004,321,0.40809968847352024
AEP3,16,548211,548459,248,0.3709677419354839
NCR1,16,543885,544582,697,0.36872309899569583
TFC8,16,543886,544583,697,0.36872309899569583
CHL1,16,538958,539148,190,0.3473684210526316
TAE2,16,538959,539149,190,0.3473684210526316
RET3,16,534750,534952,202,0.3712871287128713
TAF3,16,534751,534953,202,0.3712871287128713
RRP12,16,529376,529613,237,0.350210970464135
MRPS16,16,529377,529614,237,0.350210970464135
CIP1,16,526938,527517,579,0.4421416234887737
HST2,16,526939,527518,579,0.4438687392055268
SWI1,16,520369,520629,260,0.4230769230769231
IRC15,16,520370,520630,260,0.4230769230769231
CTF19,16,517152,517637,485,0.43917525773195876
VTC3,16,517153,517638,485,0.43917525773195876
ULP1,16,514308,514431,123,0.36585365853658536
RAD1,16,506442,506610,168,0.4166666666666667
MET12,16,506443,506611,168,0.4226190476190476
RMI1,16,503269,503439,170,0.29411764705882354
YPL025C,16,503270,503440,170,0.28823529411764703
SKS1,16,502249,502260,11,0.45454545454545453
SMA1,16,499387,499593,206,0.4174757281553398
ERG10,16,497785,498033,248,0.49193548387096775
SUV3,16,495347,495486,139,0.33093525179856115
TRM44,16,493072,493486,414,0.3719806763285024
PHO85,16,493073,493487,414,0.3719806763285024
SVL3,16,491566,491936,370,0.4
YPL034W,16,486220,486377,157,0.31210191082802546
PMA2,16,481931,482277,346,0.3930635838150289
EGD1,16,481932,482278,346,0.3959537572254335
MET31,16,480312,480506,194,0.30412371134020616
YPL039W,16,479049,479199,150,0.3333333333333333
ISM1,16,479050,479200,150,0.3333333333333333
YPL041C,16,475767,476018,251,0.398406374501992
SSN3,16,474951,474957,6,0.16666666666666666
NOP4,16,469181,469881,700,0.34285714285714286
VPS16,16,466990,467144,154,0.3246753246753247
ELC1,16,466991,467145,154,0.3181818181818182
SGF11,16,465767,465883,116,0.27586206896551724
CAM1,16,463892,464364,472,0.4322033898305085
DIG1,16,463893,464365,472,0.4322033898305085
MNN9,16,462160,462293,133,0.3233082706766917
ARL3,16,459866,459927,61,0.29508196721311475
OAZ1,16,458529,458741,212,0.3113207547169811
KTR6,16,458530,458742,212,0.3113207547169811
LEE1,16,454999,455613,614,0.39087947882736157
LGE1,16,455000,455614,614,0.38925081433224756
LCL1,16,454990,455000,10,0.4
SUR1,16,453237,453915,678,0.4424778761061947
PDR12,16,450802,451463,661,0.4583963691376702
GRX5,16,443824,444524,700,0.3385714285714286
MFM1,16,434211,434283,72,0.3194444444444444
ALD6,16,431843,432543,700,0.46285714285714286
TIM50,16,429624,429814,190,0.29473684210526313
CWC27,16,429625,429815,190,0.29473684210526313
VPS28,16,427777,427909,132,0.3484848484848485
YPL066W,16,425903,426061,158,0.36075949367088606
YPL067C,16,425904,426062,158,0.3670886075949367
YPL068C,16,425136,425162,26,0.38461538461538464
BTS1,16,423932,424150,218,0.3577981651376147
MUK1,16,420563,420740,177,0.3672316384180791
YPL071C,16,420564,420741,177,0.3672316384180791
UBP16,16,418158,418328,170,0.25882352941176473
YTA6,16,415582,415742,160,0.39375
GCR1,16,412051,412175,124,0.43548387096774194
GPI2,16,410115,410296,181,0.36464088397790057
YPL077C,16,410116,410297,181,0.35911602209944754
ATP4,16,408799,409016,217,0.43317972350230416
RPL21B,16,406215,406609,394,0.4213197969543147
RPS9A,16,404425,404917,492,0.3556910569105691
MOT1,16,404426,404918,492,0.3556910569105691
SEN54,16,398183,398338,155,0.3096774193548387
BRO1,16,393621,393989,368,0.3423913043478261
SEC16,16,386485,386885,400,0.3225
ELP3,16,386486,386886,400,0.325
YDC1,16,383079,383367,288,0.3784722222222222
YPL088W,16,381415,381925,510,0.36666666666666664
RLM1,16,381416,381926,510,0.36666666666666664
RPS6A,16,378426,378992,566,0.4275618374558304
GLR1,16,375267,375481,214,0.34579439252336447
SSU1,16,373157,373660,503,0.37773359840954274
NOG1,16,370680,370924,244,0.3770491803278688
SEC62,16,370681,370925,244,0.3729508196721312
EEB1,16,369474,369774,300,0.39666666666666667
PNG1,16,366781,366904,123,0.36585365853658536
MSY1,16,364783,364929,146,0.3698630136986301
MGR2,16,364784,364930,146,0.3767123287671233
AIM43,16,364088,364216,128,0.359375
ATG21,16,361702,361818,116,0.39655172413793105
ELP4,16,359469,360169,700,0.3442857142857143
FMP30,16,359425,360125,700,0.34
MSD1,16,355434,355658,224,0.36160714285714285
SYH1,16,355435,355659,224,0.36607142857142855
SSE1,16,352316,352703,387,0.3178294573643411
YPL107W,16,348364,349064,700,0.39285714285714285
YPL109C,16,347466,348166,700,0.34714285714285714
GDE1,16,344926,345185,259,0.3088803088803089
CAR1,16,339197,339897,700,0.4328571428571429
PEX25,16,338683,339383,700,0.38571428571428573
YPL113C,16,337175,337370,195,0.37435897435897436
YPL114W,16,335858,335891,33,0.3333333333333333
BEM3,16,335718,335859,141,0.3617021276595745
HOS3,16,328836,329431,595,0.29411764705882354
IDI1,16,328837,329432,595,0.29411764705882354
MRP51,16,326329,326541,212,0.3113207547169811
DBP1,16,326330,326542,212,0.3113207547169811
VPS30,16,321354,322054,700,0.37142857142857144
TFB2,16,320793,321493,700,0.3442857142857143
RNY1,16,319005,319150,145,0.3310344827586207
SPC29,16,316545,316723,178,0.3089887640449438
KAP120,16,313001,313241,240,0.3125
NAN1,16,309626,310169,543,0.3996316758747698
HHO1,16,309627,310170,543,0.4014732965009208
TBF1,16,308290,308688,398,0.3316582914572864
TAF14,16,304540,305240,700,0.34714285714285714
RPL5,16,302695,303101,406,0.34236453201970446
COX11,16,301348,301579,231,0.3593073593073593
RDS2,16,301349,301580,231,0.354978354978355
ODC1,16,299532,299742,210,0.4095238095238095
ISU1,16,296763,297463,700,0.41285714285714287
GIP3,16,296684,297384,700,0.40714285714285714
SPP1,16,292455,292651,196,0.34183673469387754
UME1,16,291107,291239,132,0.3712121212121212
MKK2,16,289253,289578,325,0.2953846153846154
FRK1,16,286318,287018,700,0.35285714285714287
RPL33A,16,281392,282092,700,0.3742857142857143
POC4,16,279954,280466,512,0.40625
KES1,16,279955,280467,512,0.40625
NOP53,16,277565,277909,344,0.3488372093023256
PXA1,16,272940,273169,229,0.34497816593886466
PPT2,16,272941,273170,229,0.3406113537117904
ATG5,16,270945,271235,290,0.32068965517241377
YPL150W,16,267563,267785,222,0.34684684684684686
PRP46,16,267564,267786,222,0.34234234234234234
RRD2,16,264331,264965,634,0.38170347003154576
RAD53,16,264332,264966,634,0.38170347003154576
PEP4,16,261198,261547,349,0.3638968481375358
KIP2,16,259377,259588,211,0.3981042654028436
PRM4,16,256827,257527,700,0.42142857142857143
TGS1,16,254379,254705,326,0.3619631901840491
AIM44,16,254380,254706,326,0.3619631901840491
PET20,16,251761,251979,218,0.3532110091743119
CDC60,16,246277,246926,649,0.3728813559322034
BEM4,16,246278,246927,649,0.3713405238828968
YPL162C,16,244085,244286,201,0.31343283582089554
SVS1,16,242723,243423,700,0.36428571428571427
ATG29,16,237149,237296,147,0.3469387755102041
REV3,16,237150,237297,147,0.3469387755102041
YPL168W,16,230873,231071,198,0.32323232323232326
MEX67,16,230874,231072,198,0.3181818181818182
DAP1,16,227556,228256,700,0.4185714285714286
OYE3,16,227378,228078,700,0.4185714285714286
COX10,16,225850,226055,205,0.35121951219512193
MRPL40,16,222907,223096,189,0.3333333333333333
NIP100,16,222908,223097,189,0.3333333333333333
SPT14,16,218389,218573,184,0.30978260869565216
TRE1,16,218390,218574,184,0.30978260869565216
CUP9,16,214044,214744,700,0.41
CBC2,16,211409,212109,700,0.30142857142857143
PPQ1,16,207848,207994,146,0.3424657534246575
TCO89,16,205048,205201,153,0.43790849673202614
CTI6,16,202595,203295,700,0.36
RTT10,16,202570,203270,700,0.3657142857142857
MRN1,16,198460,199011,551,0.3938294010889292
UIP4,16,195678,195834,156,0.4166666666666667
MF(ALPHA)1,16,192981,193681,700,0.3157142857142857
POS5,16,191104,191389,285,0.30526315789473685
GUP2,16,188603,189031,428,0.36682242990654207
NAB3,16,187819,188071,252,0.3531746031746032
YPL191C,16,184732,184909,177,0.4067796610169492
RSA1,16,181337,181363,26,0.19230769230769232
DDC1,16,179122,179251,129,0.3643410852713178
APL5,16,175921,176209,288,0.3333333333333333
OXR1,16,174794,175002,208,0.38461538461538464
RPL7B,16,173025,173124,99,0.3434343434343434
YPL199C,16,172767,173026,259,0.3783783783783784
CSM4,16,171189,171233,44,0.29545454545454547
YIG1,16,171190,171234,44,0.29545454545454547
AFT2,16,169431,169694,263,0.3612167300380228
TPK2,16,165893,166093,200,0.39
HRR25,16,163621,164081,460,0.3673913043478261
PGC1,16,163622,164082,460,0.3652173913043478
TYW1,16,159664,159849,185,0.4
RKM1,16,157674,157827,153,0.3660130718954248
IPL1,16,157675,157828,153,0.3660130718954248
SRP72,16,156237,156387,150,0.30666666666666664
NIP7,16,153178,153465,287,0.2926829268292683
PUS1,16,153179,153466,287,0.2926829268292683
LEA1,16,150291,150577,286,0.32867132867132864
THI6,16,150292,150578,286,0.32867132867132864
CBP3,16,147161,147386,225,0.36444444444444446
YPL216W,16,143221,143409,188,0.324468085106383
BMS1,16,143222,143410,188,0.324468085106383
